Account_ID,Account_Name,Account_Type,Category,Is_Active,Created_Date
ACC102084,Account_2084,Liability,Fixed Assets,Yes,2016-05-25
ACC102085,Account_2085,Expense,Service Revenue,Yes,2020-12-20
ACC102086,Account_2086,Expense,Service Revenue,Yes,2019-11-01
ACC102087,Account_2087,Revenue,Operating Expense,Yes,2015-08-10
ACC102088,Account_2088,Revenue,Owner Equity,No,2021-04-19
ACC102089,Account_2089,Liability,COGS,Yes,2018-02-22
ACC102090,Account_2090,Revenue,Inventory,Yes,2017-11-16
ACC102091,Account_2091,Liability,Cash,Yes,2019-02-22
ACC102092,Account_2092,Equity,Accounts Payable,Yes,2022-10-06
ACC102093,Account_2093,Revenue,COGS,Yes,2022-10-21
ACC102094,Account_2094,Liability,Fixed Assets,Yes,2016-07-14
ACC102095,Account_2095,Equity,Accounts Receivable,Yes,2015-07-24
ACC102096,Account_2096,Revenue,Accounts Payable,Yes,2019-11-26
ACC102097,Account_2097,Revenue,Accounts Receivable,Yes,2022-07-23
ACC102098,Account_2098,Expense,Accounts Receivable,Yes,2021-02-12
ACC102099,Account_2099,Equity,Cash,Yes,2019-05-27
ACC102100,Account_2100,Revenue,Inventory,Yes,2015-02-27
ACC102101,Account_2101,Asset,Long-Term Debt,Yes,2017-02-09
ACC102102,Account_2102,Expense,Fixed Assets,No,2022-08-30
ACC102103,Account_2103,Equity,Operating Expense,Yes,2016-05-26
ACC102104,Account_2104,Revenue,Sales Revenue,Yes,2021-05-23
ACC102105,Account_2105,Liability,Cash,Yes,2018-01-31
ACC102106,Account_2106,Expense,Accounts Payable,Yes,2020-04-08
ACC102107,Account_2107,Equity,Accounts Payable,Yes,2019-07-26
ACC102108,Account_2108,Revenue,Service Revenue,Yes,2016-06-01
ACC102109,Account_2109,Equity,Service Revenue,Yes,2016-01-31
ACC102110,Account_2110,Asset,Inventory,Yes,2021-04-24
ACC102111,Account_2111,Revenue,Long-Term Debt,Yes,2022-06-18
ACC102112,Account_2112,Revenue,Operating Expense,Yes,2019-10-25
ACC102113,Account_2113,Liability,Accounts Receivable,Yes,2020-09-02
ACC102114,Account_2114,Revenue,Fixed Assets,Yes,2021-05-18
ACC102115,Account_2115,Expense,Service Revenue,Yes,2017-06-21
ACC102116,Account_2116,Expense,Accounts Receivable,Yes,2022-08-27
ACC102117,Account_2117,Equity,Inventory,Yes,2020-01-03
ACC102118,Account_2118,Asset,Owner Equity,Yes,2019-05-05
ACC102119,Account_2119,Asset,Inventory,Yes,2021-12-25
ACC102120,Account_2120,Equity,Owner Equity,No,2022-05-29
ACC102121,Account_2121,Asset,Owner Equity,Yes,2021-03-03
ACC102122,Account_2122,Revenue,Owner Equity,Yes,2015-08-19
ACC102123,Account_2123,Revenue,Cash,Yes,2019-02-18
ACC102124,Account_2124,Revenue,COGS,Yes,2020-11-20
ACC102125,Account_2125,Equity,Service Revenue,Yes,2017-09-02
ACC102126,Account_2126,Asset,Operating Expense,Yes,2023-01-20
ACC102127,Account_2127,Liability,Service Revenue,Yes,2021-09-17
ACC102128,Account_2128,Asset,Service Revenue,No,2018-10-20
ACC102129,Account_2129,Revenue,Fixed Assets,No,2018-12-04
ACC102130,Account_2130,Expense,COGS,Yes,2021-02-27
ACC102131,Account_2131,Revenue,Operating Expense,Yes,2022-06-20
ACC102132,Account_2132,Asset,Inventory,Yes,2019-03-19
ACC102133,Account_2133,Liability,Inventory,Yes,2020-03-12
ACC102134,Account_2134,Asset,Sales Revenue,Yes,2018-06-21
ACC102135,Account_2135,Equity,Long-Term Debt,Yes,2016-11-08
ACC102136,Account_2136,Asset,Long-Term Debt,Yes,2017-05-01
ACC102137,Account_2137,Equity,Owner Equity,Yes,2022-04-21
ACC102138,Account_2138,Equity,Inventory,Yes,2022-01-15
ACC102139,Account_2139,Asset,COGS,Yes,2020-08-07
ACC102140,Account_2140,Expense,Cash,Yes,2016-03-05
ACC102141,Account_2141,Equity,Accounts Payable,Yes,2022-11-15
ACC102142,Account_2142,Liability,Fixed Assets,Yes,2020-07-15
ACC102143,Account_2143,Liability,Fixed Assets,Yes,2015-06-30
ACC102144,Account_2144,Revenue,Service Revenue,Yes,2015-07-29
ACC102145,Account_2145,Revenue,Inventory,Yes,2021-07-03
ACC102146,Account_2146,Expense,Sales Revenue,Yes,2019-03-24
ACC102147,Account_2147,Revenue,Fixed Assets,Yes,2015-05-08
ACC102148,Account_2148,Asset,Accounts Payable,Yes,2022-08-28
ACC102149,Account_2149,Revenue,Accounts Payable,Yes,2020-09-17
ACC102150,Account_2150,Asset,Cash,Yes,2020-05-05
ACC102151,Account_2151,Equity,Accounts Payable,Yes,2020-09-03
ACC102152,Account_2152,Asset,Service Revenue,Yes,2022-09-17
ACC102153,Account_2153,Asset,Cash,Yes,2017-07-09
ACC102154,Account_2154,Expense,Accounts Payable,Yes,2023-01-05
ACC102155,Account_2155,Revenue,Owner Equity,Yes,2017-04-21
ACC102156,Account_2156,Liability,COGS,Yes,2022-07-28
ACC102157,Account_2157,Revenue,Cash,Yes,2019-05-29
ACC102158,Account_2158,Equity,Sales Revenue,Yes,2018-11-15
ACC102159,Account_2159,Asset,Service Revenue,Yes,2016-07-12
ACC102160,Account_2160,Expense,COGS,Yes,2022-07-02
ACC102161,Account_2161,Revenue,Operating Expense,Yes,2021-03-16
ACC102162,Account_2162,Asset,Accounts Payable,Yes,2018-03-17
ACC102163,Account_2163,Asset,Inventory,Yes,2021-07-27
ACC102164,Account_2164,Liability,Sales Revenue,Yes,2022-02-02
ACC102165,Account_2165,Asset,Accounts Payable,Yes,2016-05-12
ACC102166,Account_2166,Expense,Cash,Yes,2018-01-20
ACC102167,Account_2167,Revenue,Accounts Payable,Yes,2019-03-12
ACC102168,Account_2168,Equity,Service Revenue,Yes,2018-10-14
ACC102169,Account_2169,Liability,COGS,Yes,2023-01-06
ACC102170,Account_2170,Asset,Owner Equity,Yes,2015-08-24
ACC102171,Account_2171,Equity,Service Revenue,Yes,2022-05-31
ACC102172,Account_2172,Liability,COGS,Yes,2017-01-21
ACC102173,Account_2173,Asset,Accounts Receivable,Yes,2016-09-23
ACC102174,Account_2174,Liability,Long-Term Debt,Yes,2018-11-05
ACC102175,Account_2175,Equity,Operating Expense,Yes,2015-05-14
ACC102176,Account_2176,Asset,Inventory,Yes,2021-12-07
ACC102177,Account_2177,Revenue,Sales Revenue,No,2018-01-12
ACC102178,Account_2178,Expense,Owner Equity,Yes,2021-11-08
ACC102179,Account_2179,Liability,Accounts Receivable,Yes,2020-08-07
ACC102180,Account_2180,Liability,Fixed Assets,Yes,2015-09-26
ACC102181,Account_2181,Revenue,Long-Term Debt,No,2019-11-05
ACC102182,Account_2182,Equity,Fixed Assets,Yes,2020-12-08
ACC102183,Account_2183,Revenue,Inventory,No,2021-02-11
ACC102184,Account_2184,Revenue,Accounts Receivable,Yes,2018-04-06
ACC102185,Account_2185,Revenue,Sales Revenue,Yes,2022-09-21
ACC102186,Account_2186,Asset,COGS,Yes,2017-09-10
ACC102187,Account_2187,Liability,Sales Revenue,Yes,2019-12-06
ACC102188,Account_2188,Asset,Operating Expense,Yes,2022-10-14
ACC102189,Account_2189,Expense,Accounts Receivable,Yes,2021-10-28
ACC102190,Account_2190,Expense,Sales Revenue,Yes,2021-09-30
ACC102191,Account_2191,Revenue,Service Revenue,Yes,2020-01-04
ACC102192,Account_2192,Liability,Long-Term Debt,Yes,2015-03-15
ACC102193,Account_2193,Equity,Operating Expense,Yes,2015-03-02
ACC102194,Account_2194,Equity,Inventory,Yes,2021-09-15
ACC102195,Account_2195,Equity,Service Revenue,Yes,2015-10-16
ACC102196,Account_2196,Expense,Operating Expense,Yes,2023-01-10
ACC102197,Account_2197,Asset,Accounts Payable,Yes,2019-07-25
ACC102198,Account_2198,Liability,Fixed Assets,Yes,2018-10-03
ACC102199,Account_2199,Expense,Operating Expense,Yes,2018-01-08
ACC102200,Account_2200,Expense,Inventory,Yes,2019-05-23
ACC102201,Account_2201,Asset,Fixed Assets,No,2022-05-14
ACC102202,Account_2202,Equity,Service Revenue,Yes,2019-05-31
ACC102203,Account_2203,Equity,Inventory,No,2017-01-21
ACC102204,Account_2204,Liability,Operating Expense,Yes,2019-01-30
ACC102205,Account_2205,Asset,Inventory,No,2016-06-13
ACC102206,Account_2206,Liability,Accounts Payable,Yes,2019-08-23
ACC102207,Account_2207,Asset,Accounts Payable,Yes,2016-11-08
ACC102208,Account_2208,Equity,Service Revenue,Yes,2017-11-30
ACC102209,Account_2209,Equity,Operating Expense,Yes,2017-01-27
ACC102210,Account_2210,Revenue,Inventory,Yes,2020-06-09
ACC102211,Account_2211,Asset,Cash,No,2022-09-20
ACC102212,Account_2212,Liability,Long-Term Debt,Yes,2019-11-14
ACC102213,Account_2213,Expense,Owner Equity,Yes,2019-04-28
ACC102214,Account_2214,Expense,Owner Equity,No,2017-05-17
ACC102215,Account_2215,Equity,Inventory,Yes,2015-12-04
ACC102216,Account_2216,Liability,Long-Term Debt,Yes,2021-04-17
ACC102217,Account_2217,Equity,Accounts Receivable,Yes,2019-06-25
ACC102218,Account_2218,Expense,Owner Equity,Yes,2022-08-30
ACC102219,Account_2219,Liability,Accounts Payable,Yes,2015-01-30
ACC102220,Account_2220,Revenue,Inventory,Yes,2021-10-31
ACC102221,Account_2221,Revenue,COGS,Yes,2021-10-18
ACC102222,Account_2222,Liability,Service Revenue,Yes,2017-06-24
ACC102223,Account_2223,Asset,Sales Revenue,Yes,2020-06-16
ACC102224,Account_2224,Asset,Accounts Receivable,Yes,2023-02-23
ACC102225,Account_2225,Asset,Inventory,Yes,2018-04-06
ACC102226,Account_2226,Equity,Long-Term Debt,Yes,2019-04-16
ACC102227,Account_2227,Revenue,Long-Term Debt,Yes,2015-12-09
ACC102228,Account_2228,Equity,Accounts Receivable,Yes,2017-11-24
ACC102229,Account_2229,Expense,Sales Revenue,Yes,2021-12-31
ACC102230,Account_2230,Revenue,Service Revenue,Yes,2019-04-23
ACC102231,Account_2231,Asset,Operating Expense,Yes,2021-09-02
ACC102232,Account_2232,Expense,Cash,Yes,2016-07-04
ACC102233,Account_2233,Expense,Service Revenue,Yes,2020-08-29
ACC102234,Account_2234,Asset,Inventory,Yes,2016-05-25
ACC102235,Account_2235,Revenue,Service Revenue,Yes,2022-02-17
ACC102236,Account_2236,Asset,Inventory,Yes,2020-07-25
ACC102237,Account_2237,Expense,Cash,Yes,2017-08-29
ACC102238,Account_2238,Expense,Long-Term Debt,No,2018-07-17
ACC102239,Account_2239,Expense,Long-Term Debt,Yes,2019-06-20
ACC102240,Account_2240,Revenue,Service Revenue,Yes,2020-09-18
ACC102241,Account_2241,Equity,Fixed Assets,Yes,2017-05-11
ACC102242,Account_2242,Revenue,Accounts Receivable,Yes,2019-02-13
ACC102243,Account_2243,Revenue,Accounts Receivable,Yes,2020-06-02
ACC102244,Account_2244,Equity,Inventory,Yes,2015-03-05
ACC102245,Account_2245,Liability,Cash,Yes,2016-01-16
ACC102246,Account_2246,Liability,Operating Expense,Yes,2022-01-26
ACC102247,Account_2247,Equity,COGS,Yes,2018-02-27
ACC102248,Account_2248,Revenue,COGS,Yes,2021-03-30
ACC102249,Account_2249,Revenue,Cash,Yes,2020-05-07
ACC102250,Account_2250,Asset,COGS,No,2017-09-26
ACC102251,Account_2251,Revenue,Owner Equity,Yes,2021-03-20
ACC102252,Account_2252,Liability,Owner Equity,Yes,2016-08-15
ACC102253,Account_2253,Asset,Accounts Receivable,Yes,2021-03-13
ACC102254,Account_2254,Liability,Fixed Assets,Yes,2017-06-21
ACC102255,Account_2255,Asset,Service Revenue,Yes,2022-08-31
ACC102256,Account_2256,Asset,Accounts Payable,No,2019-11-03
ACC102257,Account_2257,Asset,Owner Equity,Yes,2016-03-19
ACC102258,Account_2258,Equity,COGS,Yes,2021-05-03
ACC102259,Account_2259,Expense,Sales Revenue,Yes,2017-11-26
ACC102260,Account_2260,Asset,Accounts Payable,Yes,2019-02-08
ACC102261,Account_2261,Liability,Cash,Yes,2018-05-04
ACC102262,Account_2262,Revenue,Operating Expense,No,2022-08-15
ACC102263,Account_2263,Revenue,Owner Equity,Yes,2022-01-09
ACC102264,Account_2264,Revenue,Long-Term Debt,Yes,2015-06-08
ACC102265,Account_2265,Expense,Accounts Payable,Yes,2016-08-08
ACC102266,Account_2266,Asset,Accounts Receivable,Yes,2015-09-22
ACC102267,Account_2267,Asset,Service Revenue,Yes,2021-11-25
ACC102268,Account_2268,Liability,Owner Equity,No,2020-01-31
ACC102269,Account_2269,Revenue,Owner Equity,Yes,2019-02-17
ACC102270,Account_2270,Revenue,Cash,Yes,2022-04-12
ACC102271,Account_2271,Liability,COGS,Yes,2016-06-03
ACC102272,Account_2272,Revenue,Inventory,Yes,2022-03-08
ACC102273,Account_2273,Asset,Accounts Payable,No,2018-11-29
ACC102274,Account_2274,Expense,Inventory,Yes,2018-05-31
ACC102275,Account_2275,Revenue,Cash,Yes,2017-09-07
ACC102276,Account_2276,Liability,Accounts Payable,Yes,2023-01-04
ACC102277,Account_2277,Expense,COGS,Yes,2022-10-14
ACC102278,Account_2278,Liability,Accounts Payable,Yes,2020-10-03
ACC102279,Account_2279,Asset,Accounts Payable,Yes,2017-10-18
ACC102280,Account_2280,Revenue,Accounts Payable,Yes,2018-05-30
ACC102281,Account_2281,Asset,Long-Term Debt,Yes,2022-09-19
ACC102282,Account_2282,Asset,Fixed Assets,Yes,2019-06-05
ACC102283,Account_2283,Expense,COGS,Yes,2015-04-07
ACC102284,Account_2284,Asset,Service Revenue,Yes,2020-03-06
ACC102285,Account_2285,Liability,Accounts Receivable,Yes,2018-04-03
ACC102286,Account_2286,Expense,Sales Revenue,Yes,2015-04-02
ACC102287,Account_2287,Expense,Sales Revenue,Yes,2016-12-31
ACC102288,Account_2288,Equity,Cash,No,2018-02-27
ACC102289,Account_2289,Expense,Fixed Assets,Yes,2015-11-19
ACC102290,Account_2290,Liability,Accounts Payable,Yes,2023-02-28
ACC102291,Account_2291,Revenue,Long-Term Debt,No,2019-08-30
ACC102292,Account_2292,Asset,Sales Revenue,Yes,2015-08-13
ACC102293,Account_2293,Expense,Accounts Receivable,No,2019-07-31
ACC102294,Account_2294,Asset,Service Revenue,Yes,2015-02-12
ACC102295,Account_2295,Expense,Accounts Payable,Yes,2018-07-29
ACC102296,Account_2296,Revenue,Service Revenue,Yes,2020-04-08
ACC102297,Account_2297,Revenue,Accounts Receivable,Yes,2018-04-18
ACC102298,Account_2298,Equity,Owner Equity,Yes,2019-11-29
ACC102299,Account_2299,Asset,Accounts Receivable,Yes,2020-12-20
ACC102300,Account_2300,Expense,Owner Equity,Yes,2017-06-14
ACC102301,Account_2301,Revenue,Service Revenue,Yes,2015-03-16
ACC102302,Account_2302,Expense,Service Revenue,Yes,2017-01-25
ACC102303,Account_2303,Equity,Service Revenue,Yes,2018-06-29
ACC102304,Account_2304,Liability,COGS,Yes,2016-05-13
ACC102305,Account_2305,Liability,Cash,Yes,2018-05-08
ACC102306,Account_2306,Asset,Inventory,Yes,2021-07-27
ACC102307,Account_2307,Expense,Fixed Assets,Yes,2019-11-24
ACC102308,Account_2308,Liability,Accounts Receivable,Yes,2016-04-10
ACC102309,Account_2309,Equity,Accounts Payable,Yes,2018-03-06
ACC102310,Account_2310,Asset,Long-Term Debt,Yes,2019-06-18
ACC102311,Account_2311,Liability,Owner Equity,Yes,2015-12-29
ACC102312,Account_2312,Expense,COGS,No,2019-06-07
ACC102313,Account_2313,Asset,Service Revenue,Yes,2023-01-17
ACC102314,Account_2314,Expense,Cash,Yes,2018-12-14
ACC102315,Account_2315,Equity,Long-Term Debt,Yes,2022-09-15
ACC102316,Account_2316,Expense,Service Revenue,Yes,2019-05-24
ACC102317,Account_2317,Expense,Owner Equity,No,2021-03-08
ACC102318,Account_2318,Equity,Accounts Receivable,Yes,2015-10-17
ACC102319,Account_2319,Equity,Long-Term Debt,Yes,2016-11-25
ACC102320,Account_2320,Equity,Cash,Yes,2019-08-25
ACC102321,Account_2321,Liability,Inventory,No,2019-03-08
ACC102322,Account_2322,Liability,Fixed Assets,Yes,2018-08-20
ACC102323,Account_2323,Asset,Accounts Receivable,No,2017-04-06
ACC102324,Account_2324,Equity,Fixed Assets,Yes,2022-09-08
ACC102325,Account_2325,Equity,Operating Expense,Yes,2016-04-13
ACC102326,Account_2326,Revenue,Fixed Assets,Yes,2021-04-24
ACC102327,Account_2327,Expense,Operating Expense,Yes,2021-07-07
ACC102328,Account_2328,Revenue,Inventory,Yes,2017-11-29
ACC102329,Account_2329,Liability,COGS,Yes,2018-10-18
ACC102330,Account_2330,Equity,Sales Revenue,Yes,2019-08-18
ACC102331,Account_2331,Revenue,COGS,Yes,2022-01-14
ACC102332,Account_2332,Equity,Inventory,Yes,2019-07-13
ACC102333,Account_2333,Liability,Accounts Payable,Yes,2015-01-17
ACC102334,Account_2334,Expense,COGS,Yes,2019-05-14
ACC102335,Account_2335,Liability,Accounts Receivable,Yes,2018-12-21
ACC102336,Account_2336,Liability,Inventory,Yes,2022-09-08
ACC102337,Account_2337,Revenue,Accounts Receivable,Yes,2019-02-18
ACC102338,Account_2338,Revenue,Accounts Payable,Yes,2016-03-10
ACC102339,Account_2339,Asset,Cash,Yes,2020-09-10
ACC102340,Account_2340,Expense,COGS,Yes,2022-01-01
ACC102341,Account_2341,Revenue,COGS,No,2017-09-27
ACC102342,Account_2342,Liability,Fixed Assets,Yes,2018-10-23
ACC102343,Account_2343,Equity,Long-Term Debt,Yes,2019-03-26
ACC102344,Account_2344,Liability,Inventory,Yes,2018-08-19
ACC102345,Account_2345,Asset,Owner Equity,Yes,2017-09-24
ACC102346,Account_2346,Equity,COGS,Yes,2022-03-08
ACC102347,Account_2347,Expense,Owner Equity,No,2021-01-24
ACC102348,Account_2348,Expense,Cash,Yes,2015-04-06
ACC102349,Account_2349,Liability,Operating Expense,Yes,2019-10-11
ACC102350,Account_2350,Liability,Sales Revenue,Yes,2016-01-15
ACC102351,Account_2351,Equity,Inventory,Yes,2022-01-15
ACC102352,Account_2352,Expense,COGS,Yes,2016-08-19
ACC102353,Account_2353,Liability,Inventory,Yes,2018-08-13
ACC102354,Account_2354,Liability,Accounts Payable,Yes,2019-03-23
ACC102355,Account_2355,Asset,Inventory,Yes,2015-04-15
ACC102356,Account_2356,Expense,Fixed Assets,Yes,2015-04-10
ACC102357,Account_2357,Liability,Inventory,No,2016-05-11
ACC102358,Account_2358,Equity,Fixed Assets,Yes,2023-01-03
ACC102359,Account_2359,Expense,COGS,No,2018-06-24
ACC102360,Account_2360,Revenue,Service Revenue,Yes,2016-10-14
ACC102361,Account_2361,Expense,Owner Equity,Yes,2019-02-08
ACC102362,Account_2362,Equity,Operating Expense,No,2020-08-22
ACC102363,Account_2363,Liability,Accounts Receivable,Yes,2015-02-08
ACC102364,Account_2364,Revenue,Sales Revenue,Yes,2016-09-12
ACC102365,Account_2365,Expense,COGS,Yes,2018-02-19
ACC102366,Account_2366,Equity,Long-Term Debt,Yes,2018-09-05
ACC102367,Account_2367,Equity,Service Revenue,Yes,2021-06-01
ACC102368,Account_2368,Equity,Long-Term Debt,Yes,2021-11-07
ACC102369,Account_2369,Revenue,Fixed Assets,Yes,2021-10-28
ACC102370,Account_2370,Asset,Long-Term Debt,Yes,2022-10-05
ACC102371,Account_2371,Asset,Sales Revenue,Yes,2022-10-26
ACC102372,Account_2372,Revenue,Long-Term Debt,Yes,2019-07-01
ACC102373,Account_2373,Asset,Operating Expense,Yes,2015-05-31
ACC102374,Account_2374,Equity,Sales Revenue,Yes,2019-04-01
ACC102375,Account_2375,Liability,Fixed Assets,Yes,2020-09-16
ACC102376,Account_2376,Asset,Accounts Receivable,Yes,2021-04-20
ACC102377,Account_2377,Equity,Service Revenue,Yes,2022-08-22
ACC102378,Account_2378,Liability,Operating Expense,Yes,2018-03-28
ACC102379,Account_2379,Asset,Accounts Receivable,Yes,2020-04-01
ACC102380,Account_2380,Revenue,Service Revenue,Yes,2017-10-31
ACC102381,Account_2381,Expense,Accounts Receivable,Yes,2020-11-24
ACC102382,Account_2382,Expense,Fixed Assets,Yes,2015-06-10
ACC102383,Account_2383,Equity,COGS,Yes,2022-01-04
ACC102384,Account_2384,Revenue,Operating Expense,Yes,2023-01-30
ACC102385,Account_2385,Liability,Accounts Receivable,No,2017-11-17
ACC102386,Account_2386,Asset,Accounts Receivable,Yes,2015-01-13
ACC102387,Account_2387,Asset,Owner Equity,Yes,2019-12-25
ACC102388,Account_2388,Revenue,Fixed Assets,Yes,2015-02-27
ACC102389,Account_2389,Liability,Owner Equity,Yes,2016-02-04
ACC102390,Account_2390,Equity,Accounts Payable,Yes,2019-10-14
ACC102391,Account_2391,Liability,Sales Revenue,Yes,2018-03-03
ACC102392,Account_2392,Asset,Operating Expense,Yes,2016-01-07
ACC102393,Account_2393,Revenue,Accounts Receivable,Yes,2022-11-29
ACC102394,Account_2394,Expense,Accounts Receivable,Yes,2022-05-30
ACC102395,Account_2395,Equity,Owner Equity,Yes,2020-01-04
ACC102396,Account_2396,Asset,Long-Term Debt,Yes,2017-06-19
ACC102397,Account_2397,Liability,Service Revenue,Yes,2022-07-26
ACC102398,Account_2398,Asset,Long-Term Debt,Yes,2022-12-01
ACC102399,Account_2399,Asset,Sales Revenue,Yes,2018-10-15
ACC102400,Account_2400,Equity,Inventory,No,2017-08-06
ACC102401,Account_2401,Revenue,Accounts Payable,Yes,2016-07-17
ACC102402,Account_2402,Liability,Accounts Payable,Yes,2016-02-03
ACC102403,Account_2403,Liability,Owner Equity,Yes,2022-10-12
ACC102404,Account_2404,Revenue,Accounts Payable,Yes,2020-12-02
ACC102405,Account_2405,Liability,Owner Equity,Yes,2021-07-26
ACC102406,Account_2406,Asset,Operating Expense,Yes,2016-06-25
ACC102407,Account_2407,Liability,Owner Equity,Yes,2022-12-15
ACC102408,Account_2408,Revenue,Operating Expense,Yes,2016-06-07
ACC102409,Account_2409,Asset,Cash,Yes,2021-01-29
ACC102410,Account_2410,Expense,Owner Equity,No,2021-09-23
ACC102411,Account_2411,Asset,Accounts Payable,Yes,2015-09-14
ACC102412,Account_2412,Equity,Operating Expense,Yes,2022-10-17
ACC102413,Account_2413,Equity,Operating Expense,No,2016-04-23
ACC102414,Account_2414,Asset,COGS,Yes,2019-09-08
ACC102415,Account_2415,Equity,Inventory,Yes,2017-08-05
ACC102416,Account_2416,Expense,COGS,Yes,2020-02-01
ACC102417,Account_2417,Equity,Inventory,Yes,2020-09-04
ACC102418,Account_2418,Revenue,Inventory,Yes,2021-03-15
ACC102419,Account_2419,Equity,Service Revenue,Yes,2019-11-29
ACC102420,Account_2420,Revenue,Cash,Yes,2021-07-26
ACC102421,Account_2421,Asset,COGS,Yes,2017-10-03
ACC102422,Account_2422,Equity,Service Revenue,Yes,2018-01-08
ACC102423,Account_2423,Equity,Service Revenue,Yes,2019-04-11
ACC102424,Account_2424,Expense,Owner Equity,Yes,2021-06-22
ACC102425,Account_2425,Expense,Sales Revenue,Yes,2021-10-30
ACC102426,Account_2426,Equity,Inventory,Yes,2015-06-14
ACC102427,Account_2427,Equity,Sales Revenue,Yes,2023-01-27
ACC102428,Account_2428,Asset,Operating Expense,Yes,2022-05-02
ACC102429,Account_2429,Equity,Cash,Yes,2022-02-07
ACC102430,Account_2430,Equity,COGS,Yes,2015-06-16
ACC102431,Account_2431,Expense,Accounts Receivable,Yes,2016-07-23
ACC102432,Account_2432,Asset,Owner Equity,Yes,2022-01-15
ACC102433,Account_2433,Expense,Service Revenue,Yes,2018-05-01
ACC102434,Account_2434,Expense,Accounts Receivable,Yes,2022-08-06
ACC102435,Account_2435,Asset,Sales Revenue,Yes,2019-03-12
ACC102436,Account_2436,Liability,Owner Equity,Yes,2022-07-08
ACC102437,Account_2437,Expense,Service Revenue,Yes,2017-07-11
ACC102438,Account_2438,Equity,Sales Revenue,Yes,2016-10-28
ACC102439,Account_2439,Expense,Sales Revenue,Yes,2021-01-26
ACC102440,Account_2440,Expense,Operating Expense,Yes,2015-07-10
ACC102441,Account_2441,Expense,Fixed Assets,Yes,2021-07-28
ACC102442,Account_2442,Asset,Inventory,Yes,2016-11-04
ACC102443,Account_2443,Expense,Accounts Payable,Yes,2022-05-11
ACC102444,Account_2444,Asset,Cash,Yes,2019-08-08
ACC102445,Account_2445,Asset,Sales Revenue,No,2017-03-19
ACC102446,Account_2446,Revenue,Inventory,Yes,2020-04-22
ACC102447,Account_2447,Asset,Accounts Payable,Yes,2015-10-27
ACC102448,Account_2448,Expense,Owner Equity,Yes,2022-09-30
ACC102449,Account_2449,Equity,Accounts Receivable,Yes,2018-11-05
ACC102450,Account_2450,Revenue,Service Revenue,Yes,2021-03-11
ACC102451,Account_2451,Revenue,COGS,Yes,2017-02-05
ACC102452,Account_2452,Liability,Sales Revenue,Yes,2015-04-19
ACC102453,Account_2453,Revenue,Accounts Receivable,Yes,2018-01-25
ACC102454,Account_2454,Asset,Sales Revenue,Yes,2018-09-13
ACC102455,Account_2455,Equity,Accounts Payable,Yes,2019-10-22
ACC102456,Account_2456,Asset,Service Revenue,Yes,2017-06-16
ACC102457,Account_2457,Equity,Long-Term Debt,Yes,2022-12-13
ACC102458,Account_2458,Revenue,Cash,Yes,2015-06-11
ACC102459,Account_2459,Expense,Accounts Receivable,Yes,2018-05-22
ACC102460,Account_2460,Equity,Inventory,No,2019-02-23
ACC102461,Account_2461,Liability,Accounts Payable,Yes,2020-03-26
ACC102462,Account_2462,Liability,COGS,Yes,2016-07-21
ACC102463,Account_2463,Liability,Long-Term Debt,Yes,2016-10-14
ACC102464,Account_2464,Equity,Long-Term Debt,Yes,2018-08-21
ACC102465,Account_2465,Liability,Cash,Yes,2017-03-11
ACC102466,Account_2466,Asset,Accounts Receivable,No,2022-02-19
ACC102467,Account_2467,Revenue,Service Revenue,Yes,2022-04-05
ACC102468,Account_2468,Revenue,Fixed Assets,Yes,2019-01-12
ACC102469,Account_2469,Revenue,Long-Term Debt,Yes,2022-11-16
ACC102470,Account_2470,Expense,Operating Expense,Yes,2022-01-19
ACC102471,Account_2471,Expense,Cash,Yes,2020-06-19
ACC102472,Account_2472,Asset,Inventory,No,2016-11-28
ACC102473,Account_2473,Asset,Accounts Receivable,Yes,2015-01-02
ACC102474,Account_2474,Liability,Fixed Assets,Yes,2020-04-16
ACC102475,Account_2475,Equity,Service Revenue,Yes,2018-12-21
ACC102476,Account_2476,Asset,Owner Equity,Yes,2021-07-18
ACC102477,Account_2477,Liability,Fixed Assets,Yes,2020-04-20
ACC102478,Account_2478,Equity,Inventory,Yes,2018-04-11
ACC102479,Account_2479,Expense,Sales Revenue,Yes,2018-10-31
ACC102480,Account_2480,Asset,Operating Expense,Yes,2022-05-30
ACC102481,Account_2481,Liability,Cash,Yes,2017-06-11
ACC102482,Account_2482,Equity,COGS,Yes,2023-01-13
ACC102483,Account_2483,Expense,Operating Expense,Yes,2021-04-10
ACC102484,Account_2484,Liability,Service Revenue,Yes,2021-02-17
ACC102485,Account_2485,Expense,COGS,Yes,2021-08-22
ACC102486,Account_2486,Asset,COGS,Yes,2015-12-07
ACC102487,Account_2487,Expense,Owner Equity,Yes,2019-10-20
ACC102488,Account_2488,Liability,Fixed Assets,Yes,2016-05-18
ACC102489,Account_2489,Asset,Service Revenue,Yes,2020-05-26
ACC102490,Account_2490,Asset,Fixed Assets,Yes,2015-02-02
ACC102491,Account_2491,Asset,Service Revenue,Yes,2021-08-15
ACC102492,Account_2492,Equity,Service Revenue,No,2018-08-25
ACC102493,Account_2493,Expense,Owner Equity,Yes,2021-08-13
ACC102494,Account_2494,Equity,Accounts Payable,Yes,2022-08-23
ACC102495,Account_2495,Revenue,Cash,Yes,2022-01-14
